Date,GOOGL_Open,GOOGL_High,GOOGL_Low,GOOGL_Close,GOOGL_Adj Close,GOOGL_Volume,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Adj Close,AMZN_Volume,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Adj Close,MSFT_Volume,META_Open,META_High,META_Low,META_Close,META_Adj Close,META_Volume,NVDA_Open,NVDA_High,NVDA_Low,NVDA_Close,NVDA_Adj Close,NVDA_Volume
2020-11-01,81.177001953125,90.84449768066406,80.60549926757812,87.72000122070312,87.11912536621094,631912000,153.08700561523438,168.33999633789062,147.50599670410156,158.40199279785156,158.40199279785156,1816210000,204.2899932861328,228.1199951171875,200.1199951171875,214.07000732421875,205.25582885742188,573443000,264.6000061035156,297.3800048828125,257.3399963378906,276.9700012207031,275.2729797363281,356771600,12.657750129699707,14.691499710083008,12.395000457763672,13.40149974822998,13.360713958740234,7594820000
2020-12-01,88.33300018310547,92.19149780273438,84.69999694824219,87.63200378417969,87.03173828125,608630000,159.4250030517578,167.53250122070312,153.64100646972656,162.84649658203125,162.84649658203125,1551124000,214.50999450683594,227.17999267578125,209.11000061035156,222.4199981689453,213.82028198242188,594761700,279.1600036621094,291.7799987792969,264.6300048828125,273.1600036621094,271.4863586425781,363901000,13.492250442504883,13.731249809265137,12.763250350952148,13.055000305175781,13.015268325805664,5120996000
2021-01-01,88.0,96.60399627685547,84.80500030517578,91.36799621582031,90.74214172363281,791662000,163.5,168.1945037841797,154.3000030517578,160.30999755859375,160.30999755859375,1430578000,222.52999877929688,242.63999938964844,211.94000244140625,231.9600067138672,222.99143981933594,648076400,274.7799987792969,286.7900085449219,244.61000061035156,258.3299865722656,256.7472229003906,452633100,13.104249954223633,13.999250411987305,12.586000442504883,12.989749908447266,12.9540433883667,6154172000
2021-02-01,92.22949981689453,107.25700378417969,92.22949981689453,101.09549713134766,100.40301513671875,678324000,162.1179962158203,171.6999969482422,151.8350067138672,154.64649963378906,154.64649963378906,1442140000,235.05999755859375,246.1300048828125,227.8800048828125,232.3800048828125,223.39520263671875,490962200,259.5199890136719,276.6000061035156,254.0399932861328,257.6199951171875,256.04156494140625,317775200,13.053250312805176,15.3725004196167,12.902750015258789,13.714500427246094,13.676800727844238,6680324000
2021-03-01,102.4000015258789,105.68699645996094,99.69999694824219,103.1259994506836,102.41959381103516,756694000,156.39450073242188,159.10000610351562,144.0500030517578,154.70399475097656,154.70399475097656,1563760000,235.89999389648438,241.0500030517578,224.25999450683594,235.77000427246094,227.1761474609375,724945800,260.82000732421875,299.7099914550781,253.5,294.5299987792969,292.7254638671875,497416700,13.875,13.925000190734863,11.566499710083008,13.348250389099121,13.311558723449707,7648656000
2021-04-01,104.61250305175781,121.56900024414062,104.57150268554688,117.67500305175781,116.86894226074219,702352000,155.89700317382812,177.6999969482422,155.77749633789062,173.37100219726562,173.37100219726562,1536792000,238.47000122070312,263.19000244140625,238.0500030517578,252.17999267578125,242.9879608154297,568661600,298.3999938964844,331.80999755859375,296.0400085449219,325.0799865722656,323.0882263183594,421257700,13.572250366210938,16.214250564575195,13.511249542236328,15.009499549865723,14.973406791687012,6718796000
2021-05-01,118.24549865722656,119.45249938964844,109.68099975585938,117.84249877929688,117.03529357910156,603480000,174.2364959716797,174.33250427246094,156.36849975585938,161.15350341796875,161.15350341796875,1503678000,253.39999389648438,254.35000610351562,238.07000732421875,249.67999267578125,240.5791015625,495084900,326.1700134277344,333.7799987792969,298.19000244140625,328.7300109863281,326.7159423828125,353423700,15.125,16.27750015258789,13.458999633789062,16.24449920654297,16.205442428588867,7054380000
2021-06-01,118.72200012207031,123.09549713134766,116.47599792480469,122.0895004272461,121.25320434570312,544936000,162.1750030517578,176.2429962158203,158.61000061035156,172.00799560546875,172.00799560546875,1340220000,251.22999572753906,271.6499938964844,243.0,270.8999938964844,261.6283874511719,508572200,330.1499938964844,358.1400146484375,323.4800109863281,347.7099914550781,345.5796203613281,344810400,16.270000457763672,20.162500381469727,15.903249740600586,20.002500534057617,19.95440101623535,10273292000
2021-07-01,121.7249984741211,138.2969970703125,121.53150177001953,134.72650146484375,133.80364990234375,610808000,171.73049926757812,188.6540069580078,165.3489990234375,166.37950134277344,166.37950134277344,1674586000,269.6099853515625,290.1499938964844,269.6000061035156,284.9100036621094,275.15887451171875,522672700,346.82000732421875,377.54998779296875,334.5,356.29998779296875,354.11700439453125,335420300,20.125,20.875,17.86549949645996,19.499000549316406,19.45656967163086,7823077000
2021-08-01,135.11700439453125,145.9705047607422,133.3195037841797,144.69749450683594,143.70631408691406,461586000,167.65499877929688,173.62899780273438,158.78799438476562,173.5395050048828,173.5395050048828,1256964000,286.3599853515625,305.8399963378906,283.739990234375,301.8800048828125,291.5481262207031,441308900,358.1000061035156,382.760009765625,347.70001220703125,379.3800048828125,377.0555725097656,226132300,19.700000762939453,23.042999267578125,18.761999130249023,22.385000228881836,22.336288452148438,6416386000
2021-09-01,145.0,146.25399780273438,133.55599975585938,133.67599487304688,132.76034545898438,590840000,174.82000732421875,177.49949645996094,163.69949340820312,164.2519989013672,164.2519989013672,1250554000,302.8699951171875,305.32000732421875,281.6199951171875,281.9200134277344,272.79248046875,502918700,379.5899963378906,384.3299865722656,338.1499938964844,339.3900146484375,337.31060791015625,338121800,22.485000610351562,22.986000061035156,20.466999053955078,20.715999603271484,20.6745662689209,4998986000
2021-10-01,134.44749450683594,148.64999389648438,131.0500030517578,148.04600524902344,147.03192138671875,720758000,164.45050048828125,173.9499969482422,158.8125,168.6215057373047,168.6215057373047,1273466000,282.1199951171875,332.0,280.25,331.6199951171875,320.88330078125,516515800,341.6099853515625,345.0199890136719,308.1099853515625,323.57000732421875,321.5874938964844,588382500,20.75,25.708999633789062,19.55500030517578,25.566999435424805,25.515869140625,4971078000
2021-11-01,148.04600524902344,150.9665069580078,141.60150146484375,141.8975067138672,140.925537109375,608378000,168.08999633789062,188.1074981689453,164.17750549316406,175.35350036621094,175.35350036621094,1515990000,331.3599853515625,349.6700134277344,326.3699951171875,330.5899963378906,319.8866271972656,509885200,326.0400085449219,353.8299865722656,323.20001220703125,324.4599914550781,322.4720458984375,441125000,25.64900016784668,34.64699935913086,25.226999282836914,32.67599868774414,32.61064147949219,10811170000
2021-12-01,144.0,149.10000610351562,139.3209991455078,144.8520050048828,143.8597869873047,619694000,177.25,177.99400329589844,165.19500732421875,166.7169952392578,166.7169952392578,1287634000,335.1300048828125,344.29998779296875,317.25,336.32000732421875,326.026611328125,625674800,330.2900085449219,352.7099914550781,299.5,336.3500061035156,334.28924560546875,438246900,33.21900177001953,33.28900146484375,27.145000457763672,29.410999298095703,29.352176666259766,11058505000
2022-01-01,145.05499267578125,146.48500061035156,124.5,135.30349731445312,134.37669372558594,767206000,167.5500030517578,171.39999389648438,135.3520050048828,149.57350158691406,149.57350158691406,1524654000,335.3500061035156,338.0,276.04998779296875,310.9800109863281,301.462158203125,947531400,338.29998779296875,343.0899963378906,289.010009765625,313.260009765625,311.3406982421875,427237300,29.815000534057617,30.711000442504883,20.88800048828125,24.486000061035156,24.44001579284668,10682164000
2022-02-01,137.59449768066406,151.54649353027344,124.95349884033203,135.0570068359375,134.13189697265625,928126000,150.0,163.83450317382812,138.33299255371094,153.56300354003906,153.56300354003906,1689604000,310.4100036621094,315.1199951171875,271.5199890136719,298.7900085449219,289.6451721191406,697050600,314.55999755859375,328.0,190.22000122070312,211.02999877929688,209.73704528808594,1128039600,25.104000091552734,26.924999237060547,20.889999389648438,24.385000228881836,24.33920669555664,10644270000
2022-03-01,134.8784942626953,143.7935028076172,125.2750015258789,139.0675048828125,138.1149139404297,729162000,152.7324981689453,170.8314971923828,133.57249450683594,162.99749755859375,162.99749755859375,1628486000,296.3999938964844,315.95001220703125,270.0,308.30999755859375,299.4917907714844,734334200,209.8699951171875,231.14999389648438,185.82000732421875,222.36000061035156,220.99761962890625,733274500,24.291000366210938,28.945999145507812,20.649999618530273,27.285999298095703,27.234760284423828,11644599000
2022-04-01,139.5,143.71200561523438,112.73650360107422,114.1094970703125,113.32786560058594,761152000,164.14950561523438,168.39450073242188,121.625,124.28150177001953,124.28150177001953,1465008000,309.3699951171875,315.1099853515625,270.0,277.5199890136719,269.5824279785156,627343400,224.5500030517578,236.86000061035156,169.0,200.47000122070312,199.24172973632812,672255000,27.375,27.558000564575195,18.290000915527344,18.547000885009766,18.51532554626465,11114390000
2022-05-01,113.40499877929688,122.85449981689453,101.8844985961914,113.76200103759766,112.98274230957031,850450000,122.4010009765625,126.22049713134766,101.26000213623047,120.20950317382812,120.20950317382812,2258476000,277.7099914550781,290.8800048828125,246.44000244140625,271.8699951171875,264.0940246582031,742902000,201.1699981689453,224.3000030517578,176.11000061035156,193.63999938964844,192.45358276367188,680548800,18.541000366210938,20.399999618530273,15.567000389099121,18.672000885009766,18.640113830566406,13833021000
2022-06-01,114.8550033569336,119.34700012207031,105.0459976196289,108.96299743652344,108.21662139892578,770754000,122.25599670410156,128.99000549316406,101.43000030517578,106.20999908447266,106.20999908447266,1767601100,275.20001220703125,277.69000244140625,241.50999450683594,256.8299865722656,250.06529235839844,621372300,196.50999450683594,202.02999877929688,154.25,161.25,160.26202392578125,685975600,18.724000930786133,19.618999481201172,14.862000465393066,15.159000396728516,15.133113861083984,10554791000
2022-07-01,107.93299865722656,119.68499755859375,104.06999969482422,116.31999969482422,115.52322387695312,789529700,106.29000091552734,137.64999389648438,105.8499984741211,134.9499969482422,134.9499969482422,1337852600,256.3900146484375,282.0,245.94000244140625,280.739990234375,273.34552001953125,534891800,160.30999755859375,183.85000610351562,154.85000610351562,159.10000610351562,158.12521362304688,586482400,14.89900016784668,18.243999481201172,14.055000305175781,18.163000106811523,18.13581657409668,10564476000
2022-08-01,115.30000305175781,122.43000030517578,107.80000305175781,108.22000122070312,107.47871398925781,515852700,134.9600067138672,146.57000732421875,126.73999786376953,126.7699966430664,126.7699966430664,1170449000,277.82000732421875,294.17999267578125,260.6600036621094,261.4700012207031,254.5830841064453,477157600,157.25,183.10000610351562,155.22999572753906,162.92999267578125,161.93173217773438,551922900,18.18199920654297,19.27400016784668,14.958999633789062,15.093999862670898,15.071406364440918,12069648000
2022-09-01,108.27999877929688,111.62000274658203,95.55999755859375,95.6500015258789,94.99481201171875,613278900,126.0,136.49000549316406,112.05999755859375,113.0,113.0,1210487600,258.8699951171875,267.45001220703125,232.72999572753906,232.89999389648438,227.24691772460938,575586600,163.5800018310547,171.38999938964844,134.1199951171875,135.67999267578125,134.8486785888672,635014800,14.208999633789062,14.54699993133545,11.946000099182129,12.138999938964844,12.120832443237305,13130578000
2022-10-01,96.76000213623047,104.81999969482422,91.80000305175781,94.51000213623047,93.86262512207031,681488300,113.58000183105469,123.0,97.66000366210938,102.44000244140625,102.44000244140625,1459311500,235.41000366210938,251.0399932861328,219.1300048828125,232.1300048828125,226.49566650390625,671225100,137.13999938964844,142.38999938964844,92.5999984741211,93.16000366210938,92.5892105102539,1107662200,12.347000122070312,13.850000381469727,10.812999725341797,13.496999740600586,13.480801582336426,12549277000
2022-11-01,95.44999694824219,101.04000091552734,83.33999633789062,100.98999786376953,100.29822540283203,716522700,103.98999786376953,104.58000183105469,85.87000274658203,96.54000091552734,96.54000091552734,2035133200,234.60000610351562,255.3300018310547,213.42999267578125,255.13999938964844,248.94708251953125,615296000,94.33000183105469,118.73999786376953,88.08999633789062,118.0999984741211,117.37641143798828,1063791200,13.810999870300293,16.99799919128418,12.956000328063965,16.92300033569336,16.902690887451172,10600603000
2022-12-01,101.0199966430664,102.25,85.94000244140625,88.2300033569336,87.62564086914062,603127800,96.98999786376953,97.2300033569336,81.69000244140625,84.0,84.0,1549193300,253.8699951171875,263.9200134277344,233.8699951171875,239.82000732421875,234.65841674804688,591358700,119.19999694824219,124.66999816894531,112.45999908447266,120.33999633789062,119.60267639160156,653019800,16.999000549316406,18.790000915527344,13.883999824523926,14.61400032043457,14.600198745727539,8946152000
2023-01-01,89.58999633789062,100.31999969482422,84.86000061035156,98.83999633789062,98.16295623779297,672897800,85.45999908447266,103.48999786376953,81.43000030517578,103.12999725341797,103.12999725341797,1523798600,243.0800018310547,249.8300018310547,219.35000610351562,247.80999755859375,242.47647094726562,666168100,122.81999969482422,153.19000244140625,122.27999877929688,148.97000122070312,148.05728149414062,548770600,14.85099983215332,20.628000259399414,14.034000396728516,19.53700065612793,19.5185489654541,9454960000
2023-02-01,98.70999908447266,108.18000030517578,88.58000183105469,90.05999755859375,89.44310760498047,952580200,102.52999877929688,114.0,92.31999969482422,94.2300033569336,94.2300033569336,1364102000,248.0,276.760009765625,245.47000122070312,249.4199981689453,244.05177307128906,615501000,148.02999877929688,197.16000366210938,147.05999755859375,174.94000244140625,173.86814880371094,772170900,19.69099998474121,23.88800048828125,19.611000061035156,23.215999603271484,23.194072723388672,10393479000
2023-03-01,89.9800033569336,106.58999633789062,89.41999816894531,103.7300033569336,103.01947784423828,859933900,93.87000274658203,103.48999786376953,88.12000274658203,103.29000091552734,103.29000091552734,1349240300,250.75999450683594,289.2699890136719,245.61000061035156,288.29998779296875,282.801513671875,747635000,174.58999633789062,212.1699981689453,171.42999267578125,211.94000244140625,210.64146423339844,690053000,23.191999435424805,27.833999633789062,22.297000885009766,27.777000427246094,27.750764846801758,11263731000
2023-04-01,102.38999938964844,109.16999816894531,101.93000030517578,107.33999633789062,106.60472869873047,604106300,102.30000305175781,110.86000061035156,97.70999908447266,105.44999694824219,105.44999694824219,1224234500,286.5199890136719,308.92999267578125,275.3699951171875,307.260009765625,301.3999328613281,551520000,208.83999633789062,241.69000244140625,207.1300048828125,240.32000732421875,238.84756469726562,446687900,27.509000778198242,28.110000610351562,26.219999313354492,27.749000549316406,27.727500915527344,7436450000
2023-05-01,106.83999633789062,126.43000030517578,103.70999908447266,122.87000274658203,122.02835845947266,820611200,104.94999694824219,122.91999816894531,101.1500015258789,120.58000183105469,120.58000183105469,1433039100,306.9700012207031,335.94000244140625,303.3999938964844,328.3900146484375,322.1269836425781,600856900,238.6199951171875,268.6499938964844,229.85000610351562,264.7200012207031,263.0981140136719,487130000,27.84000015258789,41.9379997253418,27.239999771118164,37.83399963378906,37.80469512939453,11697819000
2023-06-01,122.81999969482422,129.0399932861328,116.0999984741211,119.69999694824219,118.88006591796875,656851900,120.69000244140625,131.49000549316406,119.93000030517578,130.36000061035156,130.36000061035156,1242936000,325.92999267578125,351.4700012207031,322.5,340.5400085449219,334.7755126953125,547702200,265.8999938964844,289.7900085449219,258.8800048828125,286.9800109863281,285.2217102050781,481150500,38.48899841308594,43.9900016784668,37.35599899291992,42.301998138427734,42.269222259521484,10527050000
2023-07-01,119.23999786376953,133.74000549316406,115.3499984741211,132.72000122070312,131.81088256835938,708341900,130.82000732421875,136.64999389648438,125.91999816894531,133.67999267578125,133.67999267578125,1058873500,339.19000244140625,366.7799987792969,327.0,335.9200134277344,330.23370361328125,666746800,286.70001220703125,326.20001220703125,284.8500061035156,318.6000061035156,316.6479797363281,625139900,42.516998291015625,48.0880012512207,41.34600067138672,46.729000091552734,46.697628021240234,8706845000
2023-08-01,130.77999877929688,138.0,126.37999725341797,136.1699981689453,135.2372589111328,593329000,133.5500030517578,143.6300048828125,126.41000366210938,138.00999450683594,138.00999450683594,1210688300,335.19000244140625,338.5400085449219,311.54998779296875,327.760009765625,322.2118225097656,479476200,317.5400085449219,324.1400146484375,274.3800048828125,295.8900146484375,294.0771179199219,424505900,46.459999084472656,50.26599884033203,40.31100082397461,49.35499954223633,49.32186508178711,13632152000
2023-09-01,137.4600067138672,139.16000366210938,127.22000122070312,130.86000061035156,129.96363830566406,477599300,139.4600067138672,145.86000061035156,123.04000091552734,127.12000274658203,127.12000274658203,1120505300,331.30999755859375,340.8599853515625,309.45001220703125,315.75,311.06231689453125,416742300,299.3699951171875,312.8699951171875,286.7900085449219,300.2099914550781,298.37060546875,406770000,49.762001037597656,49.79999923706055,40.97999954223633,43.499000549316406,43.46979904174805,8579273000
2023-10-01,131.2100067138672,141.22000122070312,120.20999908447266,124.08000183105469,123.23006439208984,680747700,127.27999877929688,134.47999572753906,118.3499984741211,133.08999633789062,133.08999633789062,1224668600,316.2799987792969,346.20001220703125,311.2099914550781,338.1099853515625,333.09033203125,540950200,302.739990234375,330.5400085449219,279.3999938964844,301.2699890136719,299.4241027832031,511352700,44.029998779296875,47.60900115966797,39.22999954223633,40.779998779296875,40.7559814453125,10141101000
2023-11-01,124.06999969482422,139.4199981689453,123.72000122070312,132.52999877929688,131.62217712402344,535233300,133.9600067138672,149.25999450683594,133.7100067138672,146.08999633789062,146.08999633789062,1026039500,339.7900085449219,384.29998779296875,339.6499938964844,378.9100036621094,373.2846374511719,563894000,301.8500061035156,342.9200134277344,301.8500061035156,327.1499938964844,325.1455993652344,329280700,40.88399887084961,50.54800033569336,40.86899948120117,46.77000045776367,46.74245071411133,9144618000
2023-12-01,131.86000061035156,142.67999267578125,127.9000015258789,139.69000244140625,138.73313903808594,619995600,146.0,155.6300048828125,142.80999755859375,151.94000244140625,151.94000244140625,931322200,376.760009765625,378.1600036621094,362.8999938964844,376.0400085449219,371.2091064453125,522081700,325.4800109863281,361.8999938964844,313.6600036621094,353.9599914550781,351.7912902832031,334625900,46.525001525878906,50.43299865722656,45.0099983215332,49.52199935913086,49.492828369140625,7411887000
2024-01-01,138.5500030517578,153.77999877929688,135.14999389648438,140.10000610351562,139.1403350830078,581871000,151.5399932861328,161.72999572753906,144.0500030517578,155.1999969482422,155.1999969482422,954015000,373.8599853515625,415.32000732421875,366.5,397.5799865722656,392.4724426269531,528491200,351.32000732421875,406.3599853515625,340.010009765625,390.1400146484375,387.7496337890625,347235200,49.24399948120117,63.49300003051758,47.31999969482422,61.527000427246094,61.49616241455078,9706237000
2024-02-01,142.1199951171875,149.44000244140625,135.41000366210938,138.4600067138672,137.51156616210938,647623800,155.8699951171875,177.22000122070312,155.6199951171875,176.75999450683594,176.75999450683594,1045002200,401.8299865722656,420.82000732421875,397.2200012207031,413.6400146484375,408.3261413574219,444091200,393.94000244140625,494.3599853515625,393.04998779296875,490.1300048828125,487.1269836425781,466206300,62.099998474121094,82.39399719238281,61.650001525878906,79.11199951171875,79.07234191894531,11061356000
2024-03-01,138.42999267578125,152.25999450683594,130.6699981689453,150.92999267578125,149.89614868164062,672715700,176.75,181.6999969482422,171.47000122070312,180.3800048828125,180.3800048828125,702056800,411.2699890136719,430.82000732421875,398.3900146484375,420.7200012207031,416.0831604003906,426445300,492.1099853515625,523.5700073242188,476.0,485.5799865722656,483.1169128417969,279596300,80.0,97.4000015258789,79.43499755859375,90.35600280761719,90.31071472167969,12149218000
2024-04-01,150.69000244140625,174.7100067138672,149.60000610351562,162.77999877929688,161.66497802734375,659848400,180.7899932861328,189.77000427246094,166.32000732421875,175.0,175.0,917138300,423.95001220703125,429.3699951171875,388.0299987792969,389.3299865722656,385.0390930175781,441083800,487.20001220703125,531.489990234375,414.5,430.1700134277344,427.9880065917969,437279500,90.29900360107422,92.2249984741211,75.60600280761719,86.4020004272461,86.36275482177734,10072334000
2024-05-01,164.3000030517578,178.77000427246094,163.0500030517578,172.5,171.31838989257812,542386500,181.63999938964844,191.6999969482422,173.8699951171875,176.44000244140625,176.44000244140625,892274700,392.6099853515625,433.6000061035156,390.30999755859375,415.1300048828125,410.5548095703125,413780000,428.6000061035156,482.5,427.1099853515625,466.8299865722656,464.4620361328125,282471200,85.0770034790039,115.81900024414062,81.25499725341797,109.63300323486328,109.58320617675781,9645174000
2024-06-01,172.5399932861328,186.0500030517578,171.16000366210938,182.14999389648438,180.90231323242188,460108700,177.6999969482422,199.83999633789062,175.9199981689453,193.25,193.25,810555700,415.5299987792969,456.1700134277344,408.9200134277344,446.95001220703125,442.82135009765625,341717100,470.8599853515625,522.8800048828125,468.239990234375,504.2200012207031,501.6623840332031,226116800,113.62100219726562,140.75999450683594,112.00299835205078,123.54000091552734,123.48387908935547,7424176700
2024-07-01,183.02999877929688,191.75,164.05999755859375,171.5399932861328,170.5605010986328,526128300,193.49000549316406,201.1999969482422,176.8000030517578,186.97999572753906,186.97999572753906,868061100,448.6600036621094,468.3500061035156,412.2099914550781,418.3500061035156,414.4855651855469,440449200,504.95001220703125,542.8099975585938,442.6499938964844,474.8299865722656,472.8905029296875,324005400,123.47000122070312,136.14999389648438,102.54000091552734,117.0199966430664,116.97643280029297,6405438600
2024-08-01,170.25,174.0500030517578,154.92999267578125,163.3800048828125,162.44711303710938,550739500,189.2899932861328,190.60000610351562,151.61000061035156,178.5,178.5,971023900,420.7900085449219,427.4599914550781,385.5799865722656,417.1400146484375,413.28680419921875,451919000,521.0,544.22998046875,450.79998779296875,521.3099975585938,519.1806640625,323379200,117.52999877929688,131.25999450683594,90.69000244140625,119.37000274658203,119.32557678222656,8105367800
2024-09-01,161.72000122070312,166.14999389648438,147.22000122070312,165.85000610351562,164.9029998779297,532543100,177.5500030517578,195.3699951171875,171.16000366210938,186.3300018310547,186.3300018310547,764950500,417.9100036621094,441.8500061035156,400.79998779296875,430.29998779296875,427.09356689453125,376898100,519.6400146484375,577.4000244140625,495.6000061035156,572.4400024414062,570.101806640625,246415200,116.01000213623047,127.66999816894531,100.94999694824219,121.44000244140625,121.39481353759766,6271163200
2024-10-01,167.69000244140625,182.02000427246094,159.74000549316406,171.11000061035156,170.35870361328125,569309100,184.89999389648438,195.61000061035156,180.25,186.39999389648438,186.39999389648438,733878800,428.45001220703125,438.5,406.29998779296875,406.3500061035156,403.322021484375,440745500,577.97998046875,602.9500122070312,561.52001953125,567.5800170898438,565.8009033203125,265878300,121.7699966430664,144.4199981689453,115.13999938964844,132.75999450683594,132.72193908691406,5627917200
2024-11-01,170.07000732421875,182.49000549316406,163.6999969482422,168.9499969482422,168.20819091796875,529919300,199.0,215.89999389648438,194.30999755859375,207.88999938964844,207.88999938964844,905835300,409.010009765625,429.3299865722656,405.57000732421875,423.4599914550781,420.3045654296875,442306200,567.6099853515625,599.6599731445312,549.0499877929688,574.3200073242188,572.519775390625,237791800,134.6999969482422,152.88999938964844,131.8000030517578,138.25,138.2103729248047,4497414600
2024-12-01,168.77000427246094,201.4199981689453,168.57000732421875,189.3000030517578,188.46885681152344,645610200,209.9600067138672,233.0,209.50999450683594,219.38999938964844,219.38999938964844,760891000,421.57000732421875,456.1600036621094,420.6600036621094,421.5,419.1965637207031,439902400,577.5,638.4000244140625,575.5700073242188,585.510009765625,583.6748046875,263222700,138.8300018310547,146.5399932861328,126.86000061035156,134.2899932861328,134.2515106201172,4085855200
